2021-08-09 16:12:51,990 - walk - INFO - 
2021-08-09 16:15:17,141 - walk - INFO - 
2021-08-09 16:15:37,825 - walk - INFO - (sp mode) 第 2 号筛选条件(类别2), 条件范围(06:58:48~06:58:54), 耗时 0.03 秒, 筛选结果为 0 条数据
2021-08-09 16:15:57,344 - walk - INFO - 第 362 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:07:50~12:07:53), 在原表中命中的范围为(9516~9545), 筛选结果为 30 条数据
2021-08-09 16:15:57,517 - walk - INFO - 第 365 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:09:35~12:09:38), 在原表中命中的范围为(569~598), 筛选结果为 30 条数据
2021-08-09 16:15:57,692 - walk - INFO - 第 367 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:09:56~12:09:58), 在原表中命中的范围为(779~799), 筛选结果为 21 条数据
2021-08-09 16:15:57,865 - walk - INFO - 第 369 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:10:15~12:10:17), 在原表中命中的范围为(970~989), 筛选结果为 20 条数据
2021-08-09 16:15:58,122 - walk - INFO - 第 373 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:12:41~12:12:43), 在原表中命中的范围为(2436~2455), 筛选结果为 20 条数据
2021-08-09 16:15:58,293 - walk - INFO - 第 375 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:12:47~12:12:48), 在原表中命中的范围为(2496~2505), 筛选结果为 10 条数据
2021-08-09 16:15:58,466 - walk - INFO - 第 378 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:13:44~12:13:48), 在原表中命中的范围为(3068~3107), 筛选结果为 40 条数据
2021-08-09 16:15:58,639 - walk - INFO - 第 380 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:13:56~12:13:58), 在原表中命中的范围为(3188~3207), 筛选结果为 20 条数据
2021-08-09 16:15:58,912 - walk - INFO - 第 383 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:14:46~12:14:52), 在原表中命中的范围为(3690~3749), 筛选结果为 60 条数据
2021-08-09 16:15:59,272 - walk - INFO - 第 387 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:16:21~12:16:24), 在原表中命中的范围为(4643~4672), 筛选结果为 30 条数据
2021-08-09 16:15:59,542 - walk - INFO - 第 390 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:17:33~12:17:34), 在原表中命中的范围为(5364~5373), 筛选结果为 10 条数据
2021-08-09 16:15:59,626 - walk - INFO - 第 391 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:17:42~12:17:44), 在原表中命中的范围为(5455~5474), 筛选结果为 20 条数据
2021-08-09 16:15:59,805 - walk - INFO - 第 393 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:17:47~12:17:53), 在原表中命中的范围为(5505~5564), 筛选结果为 60 条数据
2021-08-09 16:16:00,072 - walk - INFO - 第 399 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:19:40~12:19:46), 在原表中命中的范围为(6639~6698), 筛选结果为 60 条数据
2021-08-09 16:16:00,249 - walk - INFO - 第 401 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:20:09~12:20:10), 在原表中命中的范围为(6930~6939), 筛选结果为 10 条数据
2021-08-09 16:16:00,522 - walk - INFO - 第 405 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:28:04~12:28:12), 在原表中命中的范围为(1696~1775), 筛选结果为 80 条数据
2021-08-09 16:16:00,701 - walk - INFO - 第 407 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:29:22~12:29:24), 在原表中命中的范围为(2478~2498), 筛选结果为 21 条数据
2021-08-09 16:16:00,891 - walk - INFO - 第 409 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:32:05~12:32:09), 在原表中命中的范围为(4114~4154), 筛选结果为 41 条数据
2021-08-09 16:16:01,161 - walk - INFO - 第 412 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:51:59~12:52:00), 在原表中命中的范围为(6096~6105), 筛选结果为 10 条数据
2021-08-09 16:16:01,245 - walk - INFO - 第 413 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:52:19~12:52:23), 在原表中命中的范围为(6297~6336), 筛选结果为 40 条数据
2021-08-09 16:16:01,425 - walk - INFO - 第 415 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:53:59~12:54:03), 在原表中命中的范围为(7300~7339), 筛选结果为 40 条数据
2021-08-09 16:16:01,699 - walk - INFO - 第 418 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:54:46~12:54:51), 在原表中命中的范围为(7772~7821), 筛选结果为 50 条数据
2021-08-09 16:16:01,885 - walk - INFO - 第 420 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:56:07~12:56:11), 在原表中命中的范围为(8581~8620), 筛选结果为 40 条数据
2021-08-09 16:16:01,968 - walk - INFO - 第 421 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:56:33~12:56:35), 在原表中命中的范围为(8831~8839), 筛选结果为 9 条数据
2021-08-09 16:16:02,052 - walk - INFO - 第 422 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:56:48~12:56:51), 在原表中命中的范围为(8929~8958), 筛选结果为 30 条数据
2021-08-09 16:16:02,331 - walk - INFO - 第 425 号筛选条件(类别2)耗时 0.09 秒, 条件范围(12:58:03~12:58:04), 在原表中命中的范围为(9681~9690), 筛选结果为 10 条数据
2021-08-09 16:16:02,416 - walk - INFO - 第 426 号筛选条件(类别2)耗时 0.08 秒, 条件范围(12:58:11~12:58:13), 在原表中命中的范围为(9761~9781), 筛选结果为 21 条数据
2021-08-09 16:16:02,766 - walk - INFO - 第 429 号筛选条件(类别2)耗时 0.08 秒, 条件范围(13:00:22~13:00:32), 在原表中命中的范围为(1071~1171), 筛选结果为 101 条数据
2021-08-09 16:16:02,851 - walk - INFO - 第 430 号筛选条件(类别2)耗时 0.08 秒, 条件范围(13:00:41~13:00:44), 在原表中命中的范围为(1259~1288), 筛选结果为 30 条数据
2021-08-09 16:16:03,038 - walk - INFO - 第 432 号筛选条件(类别2)耗时 0.08 秒, 条件范围(13:02:23~13:02:26), 在原表中命中的范围为(2270~2299), 筛选结果为 30 条数据
2021-08-09 16:16:03,312 - walk - INFO - 第 435 号筛选条件(类别2)耗时 0.08 秒, 条件范围(13:02:52~13:03:09), 在原表中命中的范围为(2560~2730), 筛选结果为 171 条数据
2021-08-09 16:16:04,079 - walk - INFO - 第 442 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:07:02~14:07:05), 在原表中命中的范围为(643~672), 筛选结果为 30 条数据
2021-08-09 16:16:04,269 - walk - INFO - 第 444 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:07:23~14:07:26), 在原表中命中的范围为(853~883), 筛选结果为 31 条数据
2021-08-09 16:16:04,547 - walk - INFO - 第 447 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:07:50~14:07:53), 在原表中命中的范围为(1124~1154), 筛选结果为 31 条数据
2021-08-09 16:16:04,735 - walk - INFO - 第 450 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:13:58~14:14:03), 在原表中命中的范围为(4818~4867), 筛选结果为 50 条数据
2021-08-09 16:16:04,925 - walk - INFO - 第 452 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:14:09~14:14:14), 在原表中命中的范围为(4928~4978), 筛选结果为 51 条数据
2021-08-09 16:16:05,212 - walk - INFO - 第 455 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:14:47~14:14:47), 在原表中命中的范围为(-1~-1), 筛选结果为 0 条数据
2021-08-09 16:16:05,398 - walk - INFO - 第 457 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:15:00~14:15:02), 在原表中命中的范围为(5440~5459), 筛选结果为 20 条数据
2021-08-09 16:16:05,622 - walk - INFO - 第 459 号筛选条件(类别2)耗时 0.11 秒, 条件范围(14:15:10~14:15:14), 在原表中命中的范围为(5541~5580), 筛选结果为 40 条数据
2021-08-09 16:16:05,931 - walk - INFO - 第 463 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:16:07~14:16:11), 在原表中命中的范围为(6113~6152), 筛选结果为 40 条数据
2021-08-09 16:16:06,129 - walk - INFO - 第 465 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:16:19~14:16:21), 在原表中命中的范围为(6233~6252), 筛选结果为 20 条数据
2021-08-09 16:16:06,342 - walk - INFO - 第 467 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:16:23~14:16:24), 在原表中命中的范围为(6273~6282), 筛选结果为 10 条数据
2021-08-09 16:16:06,538 - walk - INFO - 第 469 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:16:49~14:16:54), 在原表中命中的范围为(6534~6583), 筛选结果为 50 条数据
2021-08-09 16:16:06,749 - walk - INFO - 第 471 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:16:57~14:16:58), 在原表中命中的范围为(6615~6624), 筛选结果为 10 条数据
2021-08-09 16:16:06,939 - walk - INFO - 第 474 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:18:06~14:18:12), 在原表中命中的范围为(7307~7366), 筛选结果为 60 条数据
2021-08-09 16:16:07,133 - walk - INFO - 第 476 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:18:24~14:18:27), 在原表中命中的范围为(7488~7517), 筛选结果为 30 条数据
2021-08-09 16:16:07,221 - walk - INFO - 第 477 号筛选条件(类别2)耗时 0.08 秒, 条件范围(14:18:32~14:18:37), 在原表中命中的范围为(7568~7617), 筛选结果为 50 条数据
2021-08-09 16:16:07,415 - walk - INFO - 第 480 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:22:09~14:22:16), 在原表中命中的范围为(9746~9815), 筛选结果为 70 条数据
2021-08-09 16:16:07,692 - walk - INFO - 第 482 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:22:58~14:23:04), 在原表中命中的范围为(238~297), 筛选结果为 60 条数据
2021-08-09 16:16:07,904 - walk - INFO - 第 485 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:24:12~14:24:15), 在原表中命中的范围为(980~1009), 筛选结果为 30 条数据
2021-08-09 16:16:08,100 - walk - INFO - 第 487 号筛选条件(类别2)耗时 0.09 秒, 条件范围(14:24:46~14:24:48), 在原表中命中的范围为(1321~1341), 筛选结果为 21 条数据
2021-08-09 16:16:08,304 - walk - INFO - 第 489 号筛选条件(类别2)耗时 0.1 秒, 条件范围(14:25:35~14:25:36), 在原表中命中的范围为(1813~1822), 筛选结果为 10 条数据
2021-08-09 16:16:08,646 - walk - INFO - 第 492 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:34:23~15:34:27), 在原表中命中的范围为(2176~2215), 筛选结果为 40 条数据
2021-08-09 16:16:08,870 - walk - INFO - 第 494 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:34:45~15:34:49), 在原表中命中的范围为(2373~2412), 筛选结果为 40 条数据
2021-08-09 16:16:09,200 - walk - INFO - 第 497 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:37:02~15:37:03), 在原表中命中的范围为(3705~3714), 筛选结果为 10 条数据
2021-08-09 16:16:09,294 - walk - INFO - 第 498 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:37:06~15:37:07), 在原表中命中的范围为(-1~-1), 筛选结果为 0 条数据
2021-08-09 16:16:10,101 - walk - INFO - 第 505 号筛选条件(类别2)耗时 0.11 秒, 条件范围(15:39:23~15:39:25), 在原表中命中的范围为(5005~5024), 筛选结果为 20 条数据
2021-08-09 16:16:10,208 - walk - INFO - 第 506 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:39:27~15:39:29), 在原表中命中的范围为(5045~5064), 筛选结果为 20 条数据
2021-08-09 16:16:10,414 - walk - INFO - 第 508 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:39:34~15:39:35), 在原表中命中的范围为(5116~5124), 筛选结果为 9 条数据
2021-08-09 16:16:10,734 - walk - INFO - 第 513 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:41:43~15:41:47), 在原表中命中的范围为(6383~6419), 筛选结果为 37 条数据
2021-08-09 16:16:11,169 - walk - INFO - 第 517 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:42:26~15:42:34), 在原表中命中的范围为(6806~6885), 筛选结果为 80 条数据
2021-08-09 16:16:11,375 - walk - INFO - 第 519 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:43:01~15:43:04), 在原表中命中的范围为(7157~7186), 筛选结果为 30 条数据
2021-08-09 16:16:11,800 - walk - INFO - 第 523 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:45:23~15:45:26), 在原表中命中的范围为(8296~8324), 筛选结果为 29 条数据
2021-08-09 16:16:12,015 - walk - INFO - 第 525 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:46:16~15:46:17), 在原表中命中的范围为(8824~8833), 筛选结果为 10 条数据
2021-08-09 16:16:12,216 - walk - INFO - 第 527 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:46:38~15:46:40), 在原表中命中的范围为(9044~9063), 筛选结果为 20 条数据
2021-08-09 16:16:12,432 - walk - INFO - 第 529 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:47:49~15:47:50), 在原表中命中的范围为(9724~9733), 筛选结果为 10 条数据
2021-08-09 16:16:12,639 - walk - INFO - 第 531 号筛选条件(类别2)耗时 0.1 秒, 条件范围(15:48:03~15:48:07), 在原表中命中的范围为(9862~9902), 筛选结果为 41 条数据
2021-08-09 16:16:13,003 - walk - INFO - 第 534 号筛选条件(类别2)耗时 0.09 秒, 条件范围(15:48:20~15:48:23), 在原表中命中的范围为(33~61), 筛选结果为 29 条数据
2021-08-09 16:16:13,233 - walk - INFO - 第 536 号筛选条件(类别2)耗时 0.11 秒, 条件范围(15:48:31~15:48:39), 在原表中命中的范围为(140~219), 筛选结果为 80 条数据
2021-08-09 16:16:13,517 - walk - INFO - 第 538 号筛选条件(类别2)耗时 0.16 秒, 条件范围(15:49:28~15:49:29), 在原表中命中的范围为(711~720), 筛选结果为 10 条数据
2021-08-09 16:16:14,090 - walk - INFO - 第 542 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:00:18~16:00:19), 在原表中命中的范围为(6952~6961), 筛选结果为 10 条数据
2021-08-09 16:16:14,493 - walk - INFO - 第 544 号筛选条件(类别2)耗时 0.14 秒, 条件范围(16:07:25~16:07:28), 在原表中命中的范围为(1177~1206), 筛选结果为 30 条数据
2021-08-09 16:16:14,932 - walk - INFO - 第 547 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:11:19~16:11:21), 在原表中命中的范围为(3518~3537), 筛选结果为 20 条数据
2021-08-09 16:16:15,146 - walk - INFO - 第 549 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:11:38~16:11:40), 在原表中命中的范围为(3708~3727), 筛选结果为 20 条数据
2021-08-09 16:16:15,377 - walk - INFO - 第 551 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:11:45~16:11:49), 在原表中命中的范围为(3778~3818), 筛选结果为 41 条数据
2021-08-09 16:16:15,749 - walk - INFO - 第 553 号筛选条件(类别2)耗时 0.15 秒, 条件范围(16:14:44~16:14:47), 在原表中命中的范围为(5493~5522), 筛选结果为 30 条数据
2021-08-09 16:16:16,160 - walk - INFO - 第 556 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:15:41~16:15:49), 在原表中命中的范围为(6054~6133), 筛选结果为 80 条数据
2021-08-09 16:16:16,568 - walk - INFO - 第 558 号筛选条件(类别2)耗时 0.21 秒, 条件范围(16:17:35~16:17:36), 在原表中命中的范围为(7174~7183), 筛选结果为 10 条数据
2021-08-09 16:16:16,897 - walk - INFO - 第 560 号筛选条件(类别2)耗时 0.12 秒, 条件范围(16:17:47~16:17:48), 在原表中命中的范围为(7294~7304), 筛选结果为 11 条数据
2021-08-09 16:16:17,278 - walk - INFO - 第 562 号筛选条件(类别2)耗时 0.18 秒, 条件范围(16:40:30~16:40:33), 在原表中命中的范围为(903~931), 筛选结果为 29 条数据
2021-08-09 16:16:17,637 - walk - INFO - 第 564 号筛选条件(类别2)耗时 0.17 秒, 条件范围(16:41:01~16:41:05), 在原表中命中的范围为(1210~1247), 筛选结果为 38 条数据
2021-08-09 16:16:18,085 - walk - INFO - 第 569 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:45:49~16:45:55), 在原表中命中的范围为(4091~4151), 筛选结果为 61 条数据
2021-08-09 16:16:18,312 - walk - INFO - 第 571 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:46:10~16:46:13), 在原表中命中的范围为(4302~4331), 筛选结果为 30 条数据
2021-08-09 16:16:18,438 - walk - INFO - 第 572 号筛选条件(类别2)耗时 0.12 秒, 条件范围(16:46:32~16:46:35), 在原表中命中的范围为(4523~4552), 筛选结果为 30 条数据
2021-08-09 16:16:18,670 - walk - INFO - 第 574 号筛选条件(类别2)耗时 0.11 秒, 条件范围(16:47:12~16:47:15), 在原表中命中的范围为(4924~4953), 筛选结果为 30 条数据
2021-08-09 16:16:19,027 - walk - INFO - 第 576 号筛选条件(类别2)耗时 0.2 秒, 条件范围(16:47:22~16:47:24), 在原表中命中的范围为(5025~5044), 筛选结果为 20 条数据
2021-08-09 16:16:19,853 - walk - INFO - 第 582 号筛选条件(类别2)耗时 0.15 秒, 条件范围(16:49:09~16:49:10), 在原表中命中的范围为(6099~6108), 筛选结果为 10 条数据
2021-08-09 16:16:20,756 - walk - INFO - 第 587 号筛选条件(类别2)耗时 0.17 秒, 条件范围(16:49:47~16:49:49), 在原表中命中的范围为(6480~6499), 筛选结果为 20 条数据
2021-08-09 16:16:21,132 - walk - INFO - 第 589 号筛选条件(类别2)耗时 0.17 秒, 条件范围(16:49:56~16:49:57), 在原表中命中的范围为(6570~6579), 筛选结果为 10 条数据
2021-08-09 16:16:21,304 - walk - INFO - 第 590 号筛选条件(类别2)耗时 0.16 秒, 条件范围(16:50:00~16:50:07), 在原表中命中的范围为(6611~6680), 筛选结果为 70 条数据
2021-08-09 16:16:21,653 - walk - INFO - 第 595 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:53:12~16:53:13), 在原表中命中的范围为(8537~8546), 筛选结果为 10 条数据
2021-08-09 16:16:21,756 - walk - INFO - 第 596 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:53:16~16:53:25), 在原表中命中的范围为(8577~8666), 筛选结果为 90 条数据
2021-08-09 16:16:21,976 - walk - INFO - 第 598 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:53:50~16:53:51), 在原表中命中的范围为(8918~8927), 筛选结果为 10 条数据
2021-08-09 16:16:22,311 - walk - INFO - 第 601 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:54:06~16:54:15), 在原表中命中的范围为(9079~9168), 筛选结果为 90 条数据
2021-08-09 16:16:22,745 - walk - INFO - 第 606 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:55:12~16:55:14), 在原表中命中的范围为(9739~9758), 筛选结果为 20 条数据
2021-08-09 16:16:22,848 - walk - INFO - 第 608 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:56:57~16:56:59), 在原表中命中的范围为(793~811), 筛选结果为 19 条数据
2021-08-09 16:16:23,084 - walk - INFO - 第 610 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:57:03~16:57:06), 在原表中命中的范围为(852~881), 筛选结果为 30 条数据
2021-08-09 16:16:23,402 - walk - INFO - 第 613 号筛选条件(类别2)耗时 0.1 秒, 条件范围(16:57:23~16:57:32), 在原表中命中的范围为(1053~1142), 筛选结果为 90 条数据
2021-08-09 16:16:23,648 - walk - INFO - 第 615 号筛选条件(类别2)耗时 0.12 秒, 条件范围(16:57:38~16:57:40), 在原表中命中的范围为(1203~1222), 筛选结果为 20 条数据
