2021-08-08 21:11:47,058 - log - INFO - 
2021-08-08 21:12:10,547 - log - INFO - (sp mode) 第 213 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,558 - log - INFO - (sp mode) 第 214 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,569 - log - INFO - (sp mode) 第 215 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,580 - log - INFO - (sp mode) 第 216 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,591 - log - INFO - (sp mode) 第 217 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,602 - log - INFO - (sp mode) 第 218 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,614 - log - INFO - (sp mode) 第 219 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,625 - log - INFO - (sp mode) 第 220 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,636 - log - INFO - (sp mode) 第 221 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,648 - log - INFO - (sp mode) 第 222 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,659 - log - INFO - (sp mode) 第 223 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,670 - log - INFO - (sp mode) 第 224 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,681 - log - INFO - (sp mode) 第 225 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,692 - log - INFO - (sp mode) 第 226 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,703 - log - INFO - (sp mode) 第 227 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,715 - log - INFO - (sp mode) 第 228 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,726 - log - INFO - (sp mode) 第 229 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,739 - log - INFO - (sp mode) 第 230 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,753 - log - INFO - (sp mode) 第 231 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,764 - log - INFO - (sp mode) 第 232 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,775 - log - INFO - (sp mode) 第 233 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,785 - log - INFO - (sp mode) 第 234 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,796 - log - INFO - (sp mode) 第 235 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,808 - log - INFO - (sp mode) 第 236 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,819 - log - INFO - (sp mode) 第 237 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,830 - log - INFO - (sp mode) 第 238 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,841 - log - INFO - (sp mode) 第 239 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,852 - log - INFO - (sp mode) 第 240 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,863 - log - INFO - (sp mode) 第 241 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,874 - log - INFO - (sp mode) 第 242 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,885 - log - INFO - (sp mode) 第 243 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,896 - log - INFO - (sp mode) 第 244 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,907 - log - INFO - (sp mode) 第 245 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,918 - log - INFO - (sp mode) 第 246 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,929 - log - INFO - (sp mode) 第 247 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,940 - log - INFO - (sp mode) 第 248 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,951 - log - INFO - (sp mode) 第 249 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,962 - log - INFO - (sp mode) 第 250 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,973 - log - INFO - (sp mode) 第 251 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,985 - log - INFO - (sp mode) 第 252 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:10,996 - log - INFO - (sp mode) 第 253 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,006 - log - INFO - (sp mode) 第 254 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,017 - log - INFO - (sp mode) 第 255 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,029 - log - INFO - (sp mode) 第 256 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,039 - log - INFO - (sp mode) 第 257 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,052 - log - INFO - (sp mode) 第 258 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,063 - log - INFO - (sp mode) 第 259 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,075 - log - INFO - (sp mode) 第 260 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,087 - log - INFO - (sp mode) 第 261 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,097 - log - INFO - (sp mode) 第 262 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,108 - log - INFO - (sp mode) 第 263 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,119 - log - INFO - (sp mode) 第 264 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,131 - log - INFO - (sp mode) 第 265 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,142 - log - INFO - (sp mode) 第 266 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,153 - log - INFO - (sp mode) 第 267 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,164 - log - INFO - (sp mode) 第 268 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,175 - log - INFO - (sp mode) 第 269 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,186 - log - INFO - (sp mode) 第 270 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,197 - log - INFO - (sp mode) 第 271 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,207 - log - INFO - (sp mode) 第 272 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,218 - log - INFO - (sp mode) 第 273 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,229 - log - INFO - (sp mode) 第 274 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,241 - log - INFO - (sp mode) 第 275 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,253 - log - INFO - (sp mode) 第 276 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,264 - log - INFO - (sp mode) 第 277 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,274 - log - INFO - (sp mode) 第 278 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,285 - log - INFO - (sp mode) 第 279 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,297 - log - INFO - (sp mode) 第 280 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,308 - log - INFO - (sp mode) 第 281 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,319 - log - INFO - (sp mode) 第 282 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,330 - log - INFO - (sp mode) 第 283 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,342 - log - INFO - (sp mode) 第 284 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,353 - log - INFO - (sp mode) 第 285 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,364 - log - INFO - (sp mode) 第 286 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,375 - log - INFO - (sp mode) 第 287 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,386 - log - INFO - (sp mode) 第 288 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,397 - log - INFO - (sp mode) 第 289 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,408 - log - INFO - (sp mode) 第 290 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,419 - log - INFO - (sp mode) 第 291 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,429 - log - INFO - (sp mode) 第 292 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,440 - log - INFO - (sp mode) 第 293 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,452 - log - INFO - (sp mode) 第 294 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,463 - log - INFO - (sp mode) 第 295 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,474 - log - INFO - (sp mode) 第 296 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,485 - log - INFO - (sp mode) 第 297 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,496 - log - INFO - (sp mode) 第 298 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,507 - log - INFO - (sp mode) 第 299 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,518 - log - INFO - (sp mode) 第 300 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,531 - log - INFO - (sp mode) 第 301 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,542 - log - INFO - (sp mode) 第 302 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,555 - log - INFO - (sp mode) 第 303 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,566 - log - INFO - (sp mode) 第 304 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,577 - log - INFO - (sp mode) 第 305 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,587 - log - INFO - (sp mode) 第 306 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,598 - log - INFO - (sp mode) 第 307 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,609 - log - INFO - (sp mode) 第 308 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,621 - log - INFO - (sp mode) 第 309 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,632 - log - INFO - (sp mode) 第 310 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,643 - log - INFO - (sp mode) 第 311 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,654 - log - INFO - (sp mode) 第 312 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,666 - log - INFO - (sp mode) 第 313 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,677 - log - INFO - (sp mode) 第 314 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,688 - log - INFO - (sp mode) 第 315 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,698 - log - INFO - (sp mode) 第 316 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,709 - log - INFO - (sp mode) 第 317 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,720 - log - INFO - (sp mode) 第 318 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,732 - log - INFO - (sp mode) 第 319 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,744 - log - INFO - (sp mode) 第 320 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,756 - log - INFO - (sp mode) 第 321 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,769 - log - INFO - (sp mode) 第 323 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,779 - log - INFO - (sp mode) 第 324 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,790 - log - INFO - (sp mode) 第 325 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,801 - log - INFO - (sp mode) 第 326 号筛选条件(类别3)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,812 - log - INFO - (sp mode) 第 327 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,823 - log - INFO - (sp mode) 第 328 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,834 - log - INFO - (sp mode) 第 329 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,845 - log - INFO - (sp mode) 第 330 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,857 - log - INFO - (sp mode) 第 332 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,868 - log - INFO - (sp mode) 第 333 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,879 - log - INFO - (sp mode) 第 334 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,890 - log - INFO - (sp mode) 第 335 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,901 - log - INFO - (sp mode) 第 336 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,912 - log - INFO - (sp mode) 第 338 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,923 - log - INFO - (sp mode) 第 339 号筛选条件(类别3)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,934 - log - INFO - (sp mode) 第 340 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,945 - log - INFO - (sp mode) 第 341 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,956 - log - INFO - (sp mode) 第 342 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,968 - log - INFO - (sp mode) 第 343 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,980 - log - INFO - (sp mode) 第 344 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:11,992 - log - INFO - (sp mode) 第 345 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,003 - log - INFO - (sp mode) 第 346 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,014 - log - INFO - (sp mode) 第 347 号筛选条件(类别3)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,024 - log - INFO - (sp mode) 第 348 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,035 - log - INFO - (sp mode) 第 349 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,046 - log - INFO - (sp mode) 第 350 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,058 - log - INFO - (sp mode) 第 351 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,070 - log - INFO - (sp mode) 第 352 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,082 - log - INFO - (sp mode) 第 353 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,093 - log - INFO - (sp mode) 第 354 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,104 - log - INFO - (sp mode) 第 355 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,115 - log - INFO - (sp mode) 第 356 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,126 - log - INFO - (sp mode) 第 358 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,137 - log - INFO - (sp mode) 第 359 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,148 - log - INFO - (sp mode) 第 360 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,159 - log - INFO - (sp mode) 第 361 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,170 - log - INFO - (sp mode) 第 363 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,181 - log - INFO - (sp mode) 第 364 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,194 - log - INFO - (sp mode) 第 366 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,205 - log - INFO - (sp mode) 第 367 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,215 - log - INFO - (sp mode) 第 368 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,227 - log - INFO - (sp mode) 第 370 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,238 - log - INFO - (sp mode) 第 372 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,251 - log - INFO - (sp mode) 第 373 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,262 - log - INFO - (sp mode) 第 374 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,273 - log - INFO - (sp mode) 第 375 号筛选条件(类别1)耗时 0.01 秒, 筛选结果为 0 条数据
2021-08-08 21:12:12,285 - log - INFO - (sp mode) 第 376 号筛选条件(类别2)耗时 0.01 秒, 筛选结果为 0 条数据
